000fb7,Cavium
000fb8,Callurl
000fb9,Adaptive
000fba,Tevebox
000fbb,NokiaSie
000fbc,OnkeyTec
000fbd,MrvCommu
000fbe,E-W/You
000fbf,DgtSpZOO
000fc0,Delcomp
000fc1,Wave
000fc2,Uniwell
000fc3,Palmpalm
000fc4,Nst
000fc5,Keymed
000fc6,EurocomI
000fc7,DionicaR
000fc8,ChantryN
000fc9,Allnet
000fca,A-JinTec
000fcb,3Com
000fcc,ArrisGro
000fcd,NortelNe
000fce,KikusuiE
000fcf,Datawind
000fd0,Astri
000fd1,AppliedW
000fd2,EwaTechn
000fd3,Digium
000fd4,Soundcra
000fd5,Schwecha
000fd6,Sarotech
000fd7,HarmanMu
000fd8,Force
000fd9,FlexdslT
000fda,Yazaki
000fdb,WestellT
000fdc,UedaJapa
000fdd,Sordin
000fde,Sony
000fdf,SolomonT
000fe0,Ncomputi
000fe1,IdDigita
000fe2,Hangzhou
000fe3,DammCell
000fe4,Pantech
000fe5,MercuryS
000fe6,Mbtech
000fe7,LutronEl
000fe8,Lobos
000fe9,GwTechno
000fea,Giga-Byt
000feb,CylonCon
000fec,Arkus
000fed,AnamElec
000fee,Xtec
000fef,ThalesE-
000ff0,Sunray
000ff1,Nex-GPte
000ff2,LoudTech
000ff3,JungMyou
000ff4,Gunterma
000ff5,Gn&S
000ff6,DarfonLi
000ff7,Cisco
000ff8,Cisco
000ff9,Valcrete
000ffa,Optinel
000ffb,NipponDe
000ffc,MeritLi-
000ffd,Glorytek
000ffe,G-ProCom
000fff,Control4
001000,CableLabs
001001,Citel
001002,Actia
001003,Imatron
001004,Brantley
001005,UecComme
001006,ThalesCo
001007,Cisco
001008,Vienna
001009,HoroQuar
00100a,Williams
00100b,Cisco
00100c,Ito
00100d,Cisco
00100e,MicroLin
00100f,Industri
001010,Initio
001011,Cisco
001012,Processo
001013,KontronA
001014,Cisco
001015,Oomon
001016,TSqware
001017,BoschAcc
001018,Broadcom
001019,SironaDe
00101a,Picturet
00101b,CornetTe
00101c,OhmTechn
00101d,WinbondE
00101e,Matsushi
00101f,Cisco
001020,HandHeld
001021,EncantoN
001022,SatcomMe
001023,NetworkE
001024,NagoyaEl
001025,Grayhill
001026,Accelera
001027,L-3Commu
001028,Computer
001029,Cisco
00102a,ZfMicros
00102b,UmaxData
00102c,LasatNet
00102d,HitachiS
00102e,NetworkT
00102f,Cisco
001030,Eion
001031,Objectiv
001032,AltaTech
001033,Accessla
001034,GnpCompu
001035,Elitegro
001036,Inter-Te
001037,CyqVeTec
001038,MicroRes
001039,Vectron
00103a,DiamondN
00103b,HippiNet
00103c,IcEnsemb
00103d,Phasecom
00103e,Netschoo
00103f,Tollgrad
001040,Intermec
001041,BristolB
001042,Alacrite
001043,A2
001044,Innolabs
001045,NortelNe
001046,AlcornMc
001047,EchoElet
001048,HtrcAuto
001049,Shoretel
00104a,Parvus
00104b,3com3c90
00104c,Teledyne
00104d,SurtecIn
00104e,Ceologic
00104f,Oracle
001050,Rion
001051,Cmicro
001052,Mettler-
001053,Computer
001054,Cisco
001055,Fujitsu
001056,Sodick
001057,RebelCom
001058,Arrowpoi
001059,DiabloRe
00105a,3comFast
00105b,NetInsig
00105c,QuantumD
00105d,DraegerM
00105e,SpirentS
00105f,ZodiacDa
001060,Billingt
001061,Hostlink
001062,NxServer
001063,Starguid
001064,DnpgLlc
001065,Radyne
001066,Advanced
001067,Ericsson
001068,ComosTel
001069,HeliossC
00106a,DigitalM
00106b,SonusNet
00106c,Ednt
00106d,Axxceler
00106e,TadiranC
00106f,TrentonT
001070,CaradonT
001071,Advanet
001072,GvnTechn
001073,Technobo
001074,AtenInte
001075,SegateTe
001076,Eurem
001077,SafDrive
001078,NueraCom
001079,Cisco
00107a,AmbicomW
00107b,Cisco
00107c,P-Com
00107d,AuroraCo
00107e,Bachmann
00107f,Crestron
001080,Metawave
001081,Dps
001082,JnaTelec
001083,Hp-UxE90
001084,K-BotCom
001085,PolarisC
001086,AttoTech
001087,Xstreami
001088,American
001089,Websonic
00108a,Teralogi
00108b,Laserani
00108c,Fujitsu
00108d,JohnsonC
00108e,HughSymo
00108f,Raptor
001090,Cimetric
001091,NoWiresN
001092,Netcore
001093,CmsCompu
001094,Performa
001095,Thomson
001096,Tracewel
001097,WinnetMe
001098,StarnetT
001099,Innomedi
00109a,Netline
00109b,Emulex
00109c,M-System
00109d,Clarinet
00109e,Aware
00109f,Pavo
0010a0,InnovexT
0010a1,KendinSe
0010a2,Tns
0010a3,Omnitron
0010a4,XircomRe
0010a5,OxfordIn
0010a6,Cisco
0010a7,UnexTech
0010a8,Reliance
0010a9,AdhocTec
0010aa,Media4
0010ab,KoitoEle
0010ac,ImciTech
0010ad,Softroni
0010ae,ShinkoEl
0010af,Tac
0010b0,Meridian
0010b1,For-A
0010b2,Coactive
0010b3,NokiaMul
0010b4,Atmosphe
0010b5,AcctonTe
0010b6,EntrataC
0010b7,CoyoteTe
0010b8,Ishigaki
0010b9,Maxtor
0010ba,Martinho
0010bb,DataInfo
0010bc,AastraTe
0010bd,Telecomm
0010be,MarchNet
0010bf,Interair
0010c0,Arma
0010c1,OiElectr
0010c2,Willnet
0010c3,Csi-Cont
0010c4,MediaGlo
0010c5,Protocol
0010c6,Universa
0010c7,DataTran
0010c8,Communic
0010c9,Mitsubis
0010ca,Telco
0010cb,FacitKK
0010cc,ClpCompu
0010cd,Interfac
0010ce,Volamp
0010cf,Fiberlan
0010d0,Witcom
0010d1,TopLayer
0010d2,NittoTsu
0010d3,GripsEle
0010d4,StorageC
0010d5,ImasdeCa
0010d6,Exelis
0010d7,ArgosyEn
0010d8,Calista
0010d9,IBM
0010da,Kollmorg
0010db,Netscreen
0010dc,Micro-St
0010dd,EnableSe
0010de,Internat
0010df,RiseComp
0010e0,Oracle
0010e1,SITech
0010e2,Arraycom
0010e3,HP
0010e4,Nsi
0010e5,Solectro
0010e6,AppliedI
0010e7,Breezeco
0010e8,Telocity
0010e9,Raidtec
0010ea,AdeptTec
0010eb,Selsius
0010ec,RpcgLlc
0010ed,Sundance
0010ee,CtiProdu
0010ef,Dbtel
0010f0,Rittal-W
0010f1,I-O
0010f2,Antec
0010f3,NexcomIn
0010f4,Vertical
0010f5,Amherst
0010f6,Cisco
0010f7,IriichiT
0010f8,TexioTec
0010f9,Unique
0010fa,Apple
0010fb,ZidaTech
0010fc,Broadban
0010fd,Cocom
0010fe,DigitalE
0010ff,Cisco
001100,Schneide
001101,CetTechn
001102,AuroraMu
001103,Kawamura
001104,Telexy
001105,SunplusT
001106,SiemensN
001107,RgbNetwo
001108,OrbitalD
001109,Micro-St
00110a,HP
00110b,Franklin
00110c,AtmarkTe
00110d,Sanblaze
00110e,Tsurusak
00110f,Netplat
001110,MaxannaT
001111,Intel
001112,Honeywel
001113,Fraunhof
001114,Everfocu
001115,EpinTech
001116,CoteauVe
001117,Cesnet
001118,BlxIcDes
001119,Solteras
00111a,ArrisGro
00111b,TargaDiv
00111c,PleoraTe
00111d,Hectrix
00111e,EpsgEthe
00111f,DoremiLa
001120,Cisco
001121,Cisco
001122,Cimsys
001123,Appointe
001124,Apple
001125,IBM
001126,Venstar
001127,Tasi
001128,Streamit
001129,Paradise
00112a,NikoNv
00112b,Netmodul
00112c,Izt
00112d,Ipulse
00112e,Ceicom
00112f,ASUS
001130,AlliedTe
001131,Unatech
001132,Synology
001133,SiemensA
001134,Mediacel
001135,Grandeye
001136,Goodrich
001137,AichiEle
001138,Taishin
001139,StoeberA
00113a,Shinbora
00113b,Micronet
00113c,Micronas
00113d,KnSoltec
00113e,Jl
00113f,AlcatelD
001140,Nanometr
001141,Goodman
001142,E-Smartc
001143,Dell
001144,Assuranc
001145,Valuepoi
001146,Telecard
001147,Secom-In
001148,ProlonCo
001149,Proliphi
00114a,KayabaIn
00114b,Francoty
00114c,Caffeina
00114d,AtsumiEl
00114e,690885On
00114f,UsDigita
001150,Belkin
001151,Mykotron
001152,Eidsvoll
001153,TridentT
001154,WebproTe
001155,Sevis
001156,PharosNz
001157,OkiElect
001158,NortelNe
001159,MatisseN
00115a,IvoclarV
00115b,Elitegro
00115c,Cisco
00115d,Cisco
00115e,Prominen
00115f,ItxSecur
001160,Artdio
001161,Netstrea
001162,StarMicr
001163,SystemDe
001164,AcardTec
001165,ZnyxNetw
001166,TaelimEl
001167,Integrat
001168,Homelogi
001169,EmsSatco
00116a,Domo
00116b,DigitalD
00116c,NanwangM
00116d,American
00116e,PeplinkI
00116f,Netforyo
001170,GscSrl
001171,DexterCo
001172,Cotron
001173,SmartSto
001174,MojoNetw
001175,Intel
001176,Intellam
001177,CoaxialN
001178,ChironTe
001179,Singular
00117a,SingimIn
00117b,BüchiLab
00117c,E-ZyNet
00117d,ZmdAmeri
00117e,Midmark
00117f,NeotuneI
001180,ArrisGro
001181,Interene
001182,ImiNorgr
001183,Datalogi
001184,HumoLabo
001185,HP
001186,Prime
001187,Category
001188,Enterasy
001189,Aerotech
00118a,Viewtran
00118b,Alcatel-
00118c,Missouri
00118d,Hanchang
00118e,Halytech
00118f,EutechIn
001190,DigitalD
001191,Cts-Clim
001192,Cisco
001193,Cisco
001194,ChiMeiCo
001195,D-Link
001196,Actualit
001197,Monitori
001198,PrismMed
001199,2wcom
00119a,AlkeriaS
00119b,Telesyne
00119c,Ep&TEner
00119d,DiginfoT
00119e,Solectro
00119f,NokiaDan
0011a0,VtechEng
0011a1,VisionNe
0011a2,Manufact
0011a3,Lanready
0011a4,JstreamT
0011a5,FortunaE
0011a6,SypixxNe
0011a7,InfilcoD
0011a8,QuestTec
0011a9,Moimston
0011aa,Uniclass
0011ab,Trustabl
0011ac,SimtecEl
0011ad,Shanghai
0011ae,ArrisGro
0011af,Medialin
0011b0,Fortelin
0011b1,Blueexpe
0011b2,2001Tech
0011b3,Yoshimiy
0011b4,Westermo
0011b5,Shenzhen
0011b6,OpenInte
0011b7,OctalixB
0011b8,Liebherr
0011b9,InnerRan
0011ba,ElexolPt
0011bb,Cisco
0011bc,Cisco
0011bd,Bombardi
0011be,AgpTelec
0011bf,AesysSPA
0011c0,AdayTech
0011c1,4pMobile
0011c2,UnitedFi
0011c3,Transcei
0011c4,Terminal
0011c5,TenTechn
0011c6,SeagateT
0011c7,Raymarin
0011c8,Powercom
0011c9,Mtt
0011ca,LongRang
0011cb,Jacobson
0011cc,Guangzho
0011cd,AxsunTec
0011ce,Ubisense
0011cf,ThraneTh
0011d0,Tandberg
0011d1,SoftImag
0011d2,Percepti
0011d3,Nextgent
0011d4,Netenric
0011d5,Hangzhou
0011d6,Handera
0011d7,Ewerks
0011d8,ASUS
0011d9,Tivo
0011da,VivaasTe
0011db,Land-Cel
0011dc,GlunzJen
0011dd,FromusTe
0011de,Eurilogi
0011df,CurrentE
0011e0,U-MediaC
0011e1,ArcelikA
0011e2,HuaJungC
0011e3,Thomson
0011e4,DanelecE
0011e5,Kcodes
0011e6,Scientif
0011e7,Worldsat
0011e8,TixiCom
0011e9,Starnex
0011ea,Iwics
0011eb,Innovati
0011ec,Avix
0011ed,802Globa
0011ee,Estari
0011ef,ConitecD
0011f0,Wideful
0011f1,Qinetiq
0011f2,Institut
0011f3,Neomedia
0011f4,Woori-Ne
0011f5,AskeyCom
0011f6,AsiaPaci
0011f7,Shenzhen
0011f8,Airaya
0011f9,NortelNe
0011fa,Rane
0011fb,Heidelbe
0011fc,HartingE
0011fd,Korg
0011fe,KeiyoSys
0011ff,DigitroT
001200,Cisco
001201,Cisco
001202,DecraneA
001203,Activnet
001204,U10Netwo
001205,Terrasat
001206,IquestNz
001207,HeadStro
001208,GantnerI
001209,Fastrax
00120a,EmersonC
00120b,Chinasys
00120c,Ce-Infos
00120d,Advanced
00120e,Abocom
00120f,IEEE8023
001210,Wideray
001211,Protechn
001212,Plus
001213,Metrohm
001214,KoenigBa
001215,IstorNet
001216,IcpInter
001217,Cisco
001218,Aruze
001219,AheadCom
00121a,TechnoSo
00121b,SoundDev
00121c,ParrotSa
00121d,Netfabri
00121e,JuniperN
00121f,HardingI
001220,Cadco
001221,BBraunMe
001222,SkardinU
001223,Pixim
001224,Nexql
001225,ArrisGro
001226,JapanDir
001227,Franklin
001228,Data
001229,Broadeas
00122a,VtechTel
00122b,Virbiage
00122c,SoenenCo
00122d,Sinett
00122e,SignalTe
00122f,SaneiEle
001230,PicasoIn
001231,MotionCo
001232,LewizCom
001233,JrcTokki
001234,CamilleB
001235,Andrew
001236,Consentr
001237,TexasIns
001238,SetaboxT
001239,SNet
00123a,Posystec
00123b,KeroAps
00123c,SecondRu
00123d,Ges
00123e,EruneTec
00123f,Dell
001240,AmoiElec
001241,A2iMarke
001242,Millenni
001243,Cisco
001244,Cisco
001245,Zellwege
001246,TOMTechn
001247,Samsung
001248,EmcKashy
001249,DeltaEle
00124a,Dedicate
00124b,TexasIns
00124c,Bbwm
00124d,InduconB
00124e,XacAutom
00124f,PentairT
001250,TokyoAir
001251,Silink
001252,Citronix
001253,Audiodev
001254,SpectraT
001255,Neteffec
001256,LG
001257,Leapcomm
001258,ActivisP
001259,ThermoEl
00125a,Microsoft
00125b,KaimeiEl
00125c,GreenHil
00125d,Cybernet
00125e,Caen
00125f,Awind
001260,StantonM
001261,Adaptix
001262,NokiaDan
001263,DataVoic
001264,DaumElec
001265,Enerdyne
001266,Swisscom
001267,Panasoni
001268,IpsDOO
001269,ValueEle
00126a,Optoelec
00126b,Ascalade
00126c,VisonicT
00126d,Universi
00126e,SeidelEl
00126f,RaysonTe
001270,NgesDenr
001271,Measurem
001272,ReduxCom
001273,Stoke
001274,NitLab
001275,Sentilla
001276,CgPowerI
001277,KorenixT
001278,Internat
001279,HP
00127a,SanyuInd
00127b,ViaNetwo
00127c,Swegon
00127d,Mobilear
00127e,DigitalL
00127f,Cisco
001280,Cisco
001281,MarchNet
001282,Qovia
001283,NortelNe
001284,Lab33Srl
001285,Gizmondo
001286,Endevco
001287,DigitalE
001288,2wire
001289,AdvanceS
00128a,ArrisGro
00128b,SensoryN
00128c,Woodward
00128d,StbDaten
00128e,Q-FreeAs
00128f,Montilio
001290,KyowaEle
001291,KwsCompu
001292,GriffinT
001293,GeEnergy
001294,Sumitomo
001295,Aiware
001296,Addlogix
001297,O2micro
001298,MicoElec
001299,KtechTel
00129a,IrtElect
00129b,E2sElect
00129c,Yulinet
00129d,FirstInt
00129e,SurfComm
00129f,Rae
0012a0,Neomerid
0012a1,Bluepack
0012a2,Vita
0012a3,TrustInt
0012a4,Thingmag
0012a5,Stargen
0012a6,DolbyAus
0012a7,IsrTechn
0012a8,Intec
0012a9,3Com
0012aa,Iee
0012ab,Wilife
0012ac,Ontimete
0012ad,Ids
0012ae,HlsHard-
0012af,ElproTec
0012b0,EforeOyj
0012b1,DaiNippo
0012b2,Avolites
0012b3,AdvanceW
0012b4,WorkMicr
0012b5,Vialta
0012b6,SantaBar
0012b7,PtwFreib
0012b8,G2Micros
0012b9,FusionDi
0012ba,Fsi
0012bb,Telecomm
0012bc,EcholabL
0012bd,AvantecM
0012be,Astek
0012bf,Arcadyan
0012c0,Hotlava
0012c1,CheckPoi
0012c2,ApexElec
0012c3,WitSA
0012c4,Viseon
0012c5,V-ShowTe
0012c6,TgcAmeri
0012c7,SecurayT
0012c8,PerfectT
0012c9,ArrisGro
0012ca,Mechatro
0012cb,Css
0012cc,Bitatek
0012cd,Asem
0012ce,Advanced
0012cf,AcctonTe
0012d0,Gossen-M
0012d1,TexasIns
0012d2,TexasIns
0012d3,Zetta
0012d4,Princeto
0012d5,MotionRe
0012d6,JiangsuY
0012d7,InventoN
0012d8,Internat
0012d9,Cisco
0012da,Cisco
0012db,ZiehlInd
0012dc,SuncorpI
0012dd,ShengquI
0012de,RadioCom
0012df,Novomati
0012e0,Codan
0012e1,AlliantN
0012e2,AlaxalaN
0012e3,Agat-Rt
0012e4,ZiehlInd
0012e5,TimeAmer
0012e6,SpectecC
0012e7,Projecte
0012e8,Fraunhof
0012e9,Abbey
0012ea,Trane
0012eb,PdhSolut
0012ec,Movacolo
0012ed,AvgAdvan
0012ee,Sony
0012ef,Oneacces
0012f0,Intel
0012f1,Ifotec
0012f2,BrocadeC
0012f3,Connectb
0012f4,BelcoInt
0012f5,ImardaNe
0012f6,Mdk
0012f7,XiamenXi
0012f8,WniResou
0012f9,UryuSeis
0012fa,Thx
0012fb,Samsung
0012fc,PlanetSy
0012fd,OptimusI
0012fe,LenovoMo
0012ff,LelyIndu
001300,It-Facto
001301,Irongate
001302,Intel
001303,Gateconn
001304,Flaircom
001305,Epicom
001306,AlwaysOn
001307,Paravirt
001308,NuveraFu
001309,OceanBro
00130a,NortelNe
00130b,MextalBV
00130c,HfSystem
00130d,GalileoA
00130e,Focusrit
00130f,EgemenBi
001310,Cisco
001311,ArrisGro
001312,AmediaNe
001313,Guangzho
001314,Asiamajo
001315,Sony
001316,L-S-BBro
001317,GnNetcom
001318,Dgstatio
001319,Cisco
00131a,Cisco
00131b,BecellIn
00131c,Litetouc
00131d,Scanvaeg
00131e,PeikerAc
00131f,Nxtphase
001320,Intel
001321,HP
001322,DaqElect
001323,Cap
001324,Schneide
001325,Cortina
001326,Ecm
001327,DataAcqu
001328,WestechK
001329,Vsst
00132a,Sitronic
00132b,PhoenixD
00132c,MazBrand
00132d,IwiseCom
00132e,ItianCop
00132f,Interact
001330,EuroProt
001331,Cellpoin
001332,BeijingT
001333,Baudtec
001334,Arkados
001335,VsIndust
001336,Tianjin7
001337,OrientPo
001338,Freseniu
001339,CcvDeuts
00133a,Vadatech
00133b,SpeedDra
00133c,Quintron
00133d,MicroMem
00133e,Metaswit
00133f,Eppendor
001340,AdElSRL
001341,Shandong
001342,VisionRe
001343,Matsushi
001344,FargoEle
001345,Eaton
001346,D-Link
001347,RedLionC
001348,ArtilaEl
001349,ZyxelCom
00134a,Engim
00134b,Togolden
00134c,YdtTechn
00134d,IneproBv
00134e,Valox
00134f,TranzeoW
001350,SilverSp
001351,NilesAud
001352,Naztec
001353,HydacFil
001354,ZcomaxTe
001355,TomenCyb
001356,FlirRadi
001357,SoyalTec
001358,Realm
001359,Protelev
00135a,ProjectT
00135b,Panellin
00135c,Onsite
00135d,NttpcCom
00135e,Eab/Rwi/
00135f,Cisco
001360,Cisco
001361,Biospace
001362,Shinheun
001363,Verascap
001364,Paradigm
001365,NortelNe
001366,Neturity
001367,Narayon
001368,SaabDanm
001369,HondaEle
00136a,HachLang
00136b,E-Tec
00136c,Tomtom
00136d,Tentacul
00136e,Techmetr
00136f,Packetmo
001370,NokiaDan
001371,ArrisGro
001372,Dell
001373,BlwaveEl
001374,AtherosC
001375,American
001376,TaborEle
001377,Samsung
001378,QsanTech
001379,PonderIn
00137a,NetvoxTe
00137b,Movon
00137c,Kaicom
00137d,Dynalab
00137e,CoredgeN
00137f,Cisco
001380,Cisco
001381,Chips
001382,CetaceaN
001383,Applicat
001384,Advanced
001385,Add-OnTe
001386,Abb/Tota
001387,27mTechn
001388,WimediaA
001389,RedesDeT
00138a,QingdaoG
00138b,PhantomT
00138c,Kumyoung
00138d,Kinghold
00138e,FoabElek
00138f,Asiarock
001390,TermtekC
001391,Ouen
001392,RuckusWi
001393,Panta
001394,Infohand
001395,Congatec
001396,AcbelPol
001397,Oracle
001398,Traffics
001399,Stac
00139a,K-Ubique
00139b,Ioimage
00139c,ExaveraT
00139d,MarvellH
00139e,CiaraTec
00139f,Electron
0013a0,Algosyst
0013a1,CrowElec
0013a2,Maxstrea
0013a3,SiemensC
0013a4,KeyeyeCo
0013a5,GeneralS
0013a6,Extricom
0013a7,Battelle
0013a8,TanisysT
0013a9,Sony
0013aa,AlsTec
0013ab,Telemoti
0013ac,Sunmyung
0013ad,Sendo
0013ae,Radiance
0013af,NumaTech
0013b0,Jablotro
0013b1,Intellig
0013b2,Carallon
0013b3,EcomComm
0013b4,AppearTv
0013b5,Wavesat
0013b6,SlingMed
0013b7,Scantech
0013b8,RycoElec
0013b9,Bm
0013ba,Readylin
0013bb,Smartvue
0013bc,Artimi
0013bd,HymatomS
0013be,VirtualC
0013bf,MediaSys
0013c0,TrixTecn
0013c1,AsokaUsa
0013c2,Wacom
0013c3,Cisco
0013c4,Cisco
0013c5,Lightron
0013c6,Opengear
0013c7,Ionos
0013c8,AdbBroad
0013c9,BeyondAc
0013ca,PicoDigi
0013cb,ZenitelN
0013cc,TallMapl
0013cd,Mti
0013ce,Intel
0013cf,4accessC
0013d0,T+Medica
0013d1,KirkTele
0013d2,PageIber
0013d3,Micro-St
0013d4,ASUS
0013d5,Ruggedco
0013d6,TiiNetwo
0013d7,SpidcomT
0013d8,Princeto
0013d9,MatrixPr
0013da,Diskware
0013db,ShoeiEle
0013dc,Ibtek
0013dd,AbbottDi
0013de,Adapt4Ll
0013df,Ryvor
0013e0,MurataMa
0013e1,Iprobe
0013e2,Geovisio
0013e3,CoviTech
0013e4,Yangjae
0013e5,Tenosys
0013e6,Technolu
0013e7,Halcro
0013e8,Intel
0013e9,Veriwave
0013ea,Kamstrup
0013eb,Sysmaste
0013ec,Netsnapp
0013ed,Psia
0013ee,JbxDesig
0013ef,KingjonD
0013f0,Wavefron
0013f1,AmodTech
0013f2,Klas
0013f3,Giga-Byt
0013f4,PsitekPt
0013f5,Akimbi
0013f6,Cintech
0013f7,SmcNetwo
0013f8,DexSecur
0013f9,Cavera
0013fa,Lifesize
0013fb,RkcInstr
0013fc,Sicortex
0013fd,NokiaDan
0013fe,Grandtec
0013ff,Dage-Mti
001400,MinervaK
001401,Rivertre
001402,Kk-Elect
001403,RenasisL
001404,ArrisGro
001405,Openib
001406,GoNetwor
001407,SperianP
001408,Eka
001409,MagnetiM
00140a,Wepio
00140b,FirstInt
00140c,GkbCctv
00140d,NortelNe
00140e,NortelNe
00140f,FederalS
001410,SuzhouKe
001411,Deutschm
001412,S-TecEle
001413,TrebingH
001414,Jumpnode
001415,IntecAut
001416,ScoscheI
001417,RseInfor
001418,C4line
001419,Sidsa
00141a,Deicy
00141b,Cisco
00141c,Cisco
00141d,LtiDrive
00141e,PASemi
00141f,Sunkwang
001420,G-LinksN
001421,TotalWir
001422,Dell
001423,J-SNeuro
001424,MerryEle
001425,Galactic
001426,NlTechno
001427,Jazzmuta
001428,Vocollec
001429,VCenterT
00142a,Elitegro
00142b,EdataCom
00142c,KonceptI
00142d,Toradex
00142e,77Elektr
00142f,Savvius
001430,Vipower
001431,PdlElect
001432,Tarallax
001433,EmpowerT
001434,Keri
001435,Citycom
001436,QwertyEl
001437,Gstelete
001438,HP
001439,BlonderT
00143a,RaytalkI
00143b,Sensovat
00143c,Rheinmet
00143d,Aevoe
00143e,AirlinkC
00143f,HotwayTe
001440,Atomic
001441,Innovati
001442,Atto
001443,Consultr
001444,Grundfos
001445,Telefon-
001446,Supervis
001447,Boaz
001448,Inventec
001449,SichuanC
00144a,TaiwanTh
00144b,Hifn
00144c,GeneralM
00144d,Intellig
00144e,Srisa
00144f,Oracle
001450,Heim
001451,Apple
001452,Calculex
001453,Advantec
001454,Symwave
001455,CoderEle
001456,EdgeProd
001457,T-VipsAs
001458,HsAutoma
001459,Moram
00145a,NeratecS
00145b,Seekerne
00145c,Intronic
00145d,WjCommun
00145e,IBM
00145f,Aditec
001460,KyoceraW
001461,Corona
001462,Digiwell
001463,IdcsNV
001464,Cryptoso
001465,NovoNord
001466,Kleinhen
001467,Arrowspa
001468,CelplanI
001469,Cisco
00146a,Cisco
00146b,Anagran
00146c,Netgear
00146d,RfTechno
00146e,HStoll
00146f,Kohler
001470,ProkomSo
001471,EasternA
001472,ChinaBro
001473,Bookham
001474,K40Elect
001475,WilineNe
001476,Multicom
001477,Nertec
001478,TP-Link
001479,NecMagnu
00147a,Eubus
00147b,Iteris
00147c,3Com
00147d,AeonDigi
00147e,Innerwir
00147f,ThomsonT
001480,Hitachi-
001481,Multilin
001482,AuroraNe
001483,Exs
001484,CermateT
001485,Giga-Byt
001486,EchoDigi
001487,American
001488,Akorri
001489,B1540210
00148a,ElinEbgT
00148b,GloboEle
00148c,GeneralD
00148d,CubicDef
00148e,TelePowe
00148f,Protroni
001490,Asp
001491,DanielsE
001492,LiteonMo
001493,Systimax
001494,Esu
001495,2wire
001496,Phonic
001497,ZhiyuanE
001498,VikingDe
001499,Helicomm
00149a,ArrisGro
00149b,NokotaCo
00149c,Hf
00149d,SoundId
00149e,Ubone
00149f,SystemAn
0014a0,Accsense
0014a1,Synchron
0014a2,CoreMicr
0014a3,VitelecB
0014a4,HonHaiPr
0014a5,GemtekTe
0014a6,Teraneti
0014a7,NokiaDan
0014a8,Cisco
0014a9,Cisco
0014aa,AshlyAud
0014ab,SenhaiEl
0014ac,Bountifu
0014ad,GassnerW
0014ae,Wizlogic
0014af,DatasymP
0014b0,NaeilCom
0014b1,AxellWir
0014b2,Mcubelog
0014b3,Corestar
0014b4,GeneralD
0014b5,Physiome
0014b6,EnswerTe
0014b7,ArInfote
0014b8,Hill-Rom
0014b9,MstarSem
0014ba,CarversS
0014bb,OpenInte
0014bc,Synectic
0014bd,Incnetwo
0014be,WinkComm
0014bf,Cisco
0014c0,Symstrea
0014c1,USRoboti
0014c2,HP
0014c3,SeagateT
0014c4,Vitelcom
0014c5,AliveTec
0014c6,Quixant
0014c7,NortelNe
0014c8,Contempo
0014c9,BrocadeC
0014ca,KeyRadio
0014cb,Lifesync
0014cc,Zetec
0014cd,Digitalz
0014ce,Nf
0014cf,InvisioC
0014d0,Bti
0014d1,Trendnet
0014d2,KyudenTe
0014d3,Sepsa
0014d4,KTechnol
0014d5,DatangTe
0014d6,Jeongmin
0014d7,Datastor
0014d8,Bio-Logi
0014d9,IpFabric
0014da,Huntleig
0014db,ElmaTren
0014dc,Communic
0014dd,Covergen
0014de,SageInst
0014df,Hi-PTech
0014e0,LetS
0014e1,DataDisp
0014e2,Datacom
0014e3,Mm-Lab
0014e4,Infinias
0014e5,Alticast
0014e6,AimInfra
0014e7,Stolinx
0014e8,ArrisGro
0014e9,NortechI
0014ea,SDigmSaf
0014eb,Awarepoi
0014ec,AcroTele
0014ed,Airak
0014ee,WesternD
0014ef,TzeroTec
0014f0,Business
0014f1,Cisco
0014f2,Cisco
0014f3,Vixs
0014f4,DektecDi
0014f5,OsiSecur
0014f6,JuniperN
0014f7,Crevis
0014f8,Scientif
0014f9,VantageC
0014fa,AsgaSA
0014fb,Technica
0014fc,Extandon
0014fd,ThecusTe
0014fe,ArtechEl
0014ff,PreciseA
001500,Intel
001501,Lexbox
001502,BetaTech
001503,Proficom
001504,GamePlus
001505,Actionte
001506,NeoPhoto
001507,Renaissa
001508,GlobalTa
001509,PlusTech
00150a,Sonoa
00150b,SageInfo
00150c,Avm
00150d,HoanaMed
00150e,Openbrai
00150f,Mingjong
001510,Techsphe
001511,DataCent
001512,ZurichUn
001513,EfsSas
001514,HuZhouNa
001515,Leipold+
001516,Uriel
001517,Intel
001518,Shenzhen
001519,Storeage
00151a,HunterEn
00151b,Isilon
00151c,Leneco
00151d,M2i
00151e,Ethernet
00151f,Multivis
001520,Radiocra
001521,Horoquar
001522,DeaSecur
001523,MeteorCo
001524,Numatics
001525,Chamberl
001526,RemoteTe
001527,BalboaIn
001528,BeaconMe
001529,N3
00152a,Nokia
00152b,Cisco
00152c,Cisco
00152d,TenxNetw
00152e,Packetho
00152f,ArrisGro
001530,Emc
001531,Kocom
001532,Consumer
001533,Nadam
001534,ABeltrón
001535,Ote
001536,Powertec
001537,VentusNe
001538,Rfid
001539,Technodr
00153a,Shenzhen
00153b,EmhMeter
00153c,Kprotech
00153d,ElimProd
00153e,Q-MaticS
00153f,AlcatelA
001540,NortelNe
001541,Stratali
001542,Microhar
001543,Aberdeen
001544,ComSAT
001545,Seecode
001546,ItgWorld
